OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
412,4.8245E+11,4.8245E+11,48,245,10700,2,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,255.8715558,0,255.8715558,255.8715558,1494,562,551,0.682,12,0.021778584,142,0.257713249,397,0.720508167,664,143,170,351,0.215361446,85,23,6,20,34,2,23,6,20,13,2,1,20,0,29,38,18,0.341176471,2.196414518,5.838867065,0.332197925,0.08988885,0.023449265,0.078164218,0.13287917,0.007816422,0.08988885,0.023449265,0.078164218,0.050806742,0.007816422,0.003908211,0.078164218,0,2.528612444,0,0.154264973,0.830112503,0.830112503,0.84762094,0.793190939,0.319137735,0.409365804,0.437940554,0.077542827,0.107663078,0.226969292,7.811764706,0.001100749,22.35325883,0,0,22.35325883,106.7285495,0,0,0,25.01254968,90.04517883,-99999,0,0,-99999,-99999,-99999,22049,23237,-99999,-99999,0.003181557,0.504034747,0.003682605,0.737401625,-99999,-99999,-99999,-99999,5,19,15,1,9.333333333,4698.305823,1035500.252
413,4.8245E+11,4.8245E+11,48,245,11201,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,13329.63653,2905.420085,10424.21644,10422.11692,2918,614,567,0.759,17,0.029982363,179,0.315696649,371,0.654320988,935,243,264,428,0.259893048,5417,107,365,4149,574,222,107,365,4149,434,222,44,96,0,595,1014,3808,0.109839394,0.058913175,0.279981507,0.519760049,0.010266628,0.035021676,0.398095707,0.055075183,0.021300855,0.010266628,0.035021676,0.398095707,0.041642212,0.021300855,0.004221791,0.00921118,0,0.578673224,0,9.553791887,0.517134656,0.517134656,0.466234367,0.436295115,0.595410189,0.849710592,0.795907422,0.431523685,0.700179964,0.294395466,0.172604763,0.437186572,3.136364345,1.364092483,0.455488767,1.316783095,3.541906502,2.210238067,0.98232803,0.061395502,3.3153571,0.613955018,-99999,0,0,-99999,-99999,-99999,26069,19676,-99999,-99999,0.003761623,0.595930964,0.003118257,0.624397055,-99999,-99999,-99999,-99999,13,6,3,1,4.5,54638.67959,53944304.12
414,4.8245E+11,4.8245E+11,48,245,103,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,464.9875909,0,464.9875909,464.9875909,1388,539,502,0.486,73,0.145418327,274,0.545816733,155,0.30876494,559,225,197,137,0.402504472,13,0,3,3,6,1,0,3,3,6,1,0,0,0,9,2,2,0.692307692,1.159170719,2.985025896,0.027957735,0,0.006451785,0.006451785,0.01290357,0.002150595,0,0.006451785,0.006451785,0.01290357,0.002150595,0,0,0,1.187128454,0,0.025896414,0.887929474,0.764820819,0.887929474,0.591952983,0.092496217,0.114941356,0.123003519,4.03378E-10,0.018558173,0.045454545,43,0,12.6313906,0,0.738184109,11.89320649,44.98012508,0,13.76380816,1.376380816,41.29142449,6.881904082,-99999,0,0,-99999,-99999,-99999,25854,22019,-99999,-99999,0.003730599,0.591016116,0.003489576,0.698749683,-99999,-99999,-99999,-99999,1,11,9,1,5.333333333,6546.404385,1881780.791
415,4.8054E+11,4.8054E+11,48,53,960700,1,,,,,0,0,0,6240.246597,41.0423216,6199.204276,6199.204276,1688,621,561,0.422,0,0,376,0.670231729,185,0.329768271,671,168,261,242,0.250372578,2226,316,142,396,1237,135,316,142,396,117,135,1020,100,0,443,807,976,0.19901168,0.100174147,0.272293011,0.359078343,0.050974284,0.022906166,0.063879166,0.199541739,0.021776988,0.050974284,0.022906166,0.063879166,0.01887339,0.021776988,0.164537246,0.016131103,0,0.45925249,0,3.967914439,0.780587203,0.780587203,0.812801526,0.760607455,0.840297183,0.608669356,0.641761634,0.413930472,0,0,0.301437556,0.497299686,3.817504429,0.49410565,1.402701054,1.920697725,8.744761035,1.651824903,3.613366975,0.516195282,7.949407345,0.516195282,-99999,0,0,-99999,-99999,-99999,5763,5742,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,18,5,1,8.166666667,21072.32163,25253935.34
416,4.84391E+11,4.84391E+11,48,439,111312,2,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,1842.686228,0,1842.686228,1779.7975,576,202,170,0.472,11,0.064705882,31,0.182352941,128,0.752941176,496,90,100,306,0.181451613,1911,58,19,930,864,40,58,19,930,269,40,0,595,0,374,511,1026,0.195709053,0.113496058,0.323632323,1.073717656,0.032587977,0.010675372,0.522531355,0.485448485,0.022474467,0.032587977,0.010675372,0.522531355,0.15114079,0.022474467,0,0.334307695,0,1.187213714,0,11.24117647,0.585442891,0.585442891,0.682360076,0.587958403,0.640790674,0.440164765,0.377908864,0.390235888,0.463208685,0.412131284,0.259549974,0.47689925,9.55755558,4.884631722,0.935882898,3.737040961,10.65505331,9.377613909,0.694638067,1.041957101,11.11420908,1.736595168,-99999,0,0,-99999,-99999,-99999,169431,161695,-99999,-99999,0.000155498,0.307090425,0.000190441,0.447980562,-99999,-99999,-99999,-99999,14,11,5,1,6.166666667,12862.16331,7457246.59
417,4.84391E+11,4.84391E+11,48,439,113912,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,603.7231214,0,603.7231214,600.80668,3441,1048,1048,0.565,0,0,119,0.113549618,929,0.886450382,1869,359,277,1233,0.192081327,643,108,75,12,350,98,108,75,12,226,98,9,115,0,216,232,195,0.33592535,1.744321485,5.727299836,1.070227781,0.179758321,0.124832167,0.019973147,0.582550114,0.163114032,0.179758321,0.124832167,0.019973147,0.376160931,0.163114032,0.01497986,0.191409323,0,2.814549266,0,0.613549618,0.771911523,0.771911523,0.846070449,0.791740013,0.634340025,0.704031271,0.780290619,0.705890219,0.314887365,0.511942675,2.906687403,0.148571731,16.80755261,0.93593207,1.566349702,14.30527084,74.58783406,4.24035441,4.24035441,4.24035441,80.56673378,13.78115183,-99999,0,0,-99999,-99999,-99999,222252,181024,-99999,-99999,0.000203975,0.40282747,0.000213207,0.501532102,-99999,-99999,-99999,-99999,14,19,12,1,9.833333333,10306.2263,2443236.045
418,4.8245E+11,4.8245E+11,48,245,200,2,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,377.5455726,0,377.5455726,371.4304209,980,413,365,0.594,9,0.024657534,120,0.328767123,236,0.646575342,475,152,166,157,0.32,1509,270,39,786,228,186,270,33,786,130,186,15,83,6,470,516,523,0.311464546,1.11191754,2.638448401,4.062672078,0.726919457,0.104999477,2.116143309,0.613843097,0.500766737,0.726919457,0.088845711,2.116143309,0.349998257,0.500766737,0.040384414,0.223460426,0.016153766,5.174589619,0,4.134246575,0.798848124,0.798848124,0.686638181,0.686638181,0.852986975,0.849756517,0.857425541,0.439073354,0.787464845,0.478830645,0.314777999,0.503978333,18.35102268,4.89895357,0.177708998,13.27436011,76.8771828,10.17095757,0,0,89.84345854,16.95159595,-99999,0,0,-99999,-99999,-99999,27872,23440,-99999,-99999,0.004021786,0.637147103,0.003714776,0.743843615,-99999,-99999,-99999,-99999,20,15,12,1,10.16666667,8799.350333,1527907.681
419,4.8245E+11,4.8245E+11,48,245,200,3,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,319.2905121,0,319.2905121,319.2905121,1310,576,481,0.579,28,0.058212058,251,0.521829522,202,0.41995842,696,175,245,276,0.251436782,277,77,57,8,28,107,77,57,8,18,107,0,10,0,109,119,49,0.393501805,1.803999737,4.102846625,0.867548485,0.241159687,0.178520807,0.025055552,0.087694432,0.335118007,0.241159687,0.178520807,0.025055552,0.056374992,0.335118007,0,0.03131944,0,2.671548222,0,0.575883576,0.859093044,0.859093044,0.808444699,0.696599744,0.648386836,0.698927272,0.773049003,0.755680921,0.349086326,0.569373073,2.512635379,0.220328563,17.32241626,5.410849394,1.357427086,10.55413978,38.7699588,12.02666492,10.02222076,2.004444153,42.09332721,2.004444153,-99999,0,0,-99999,-99999,-99999,27669,23434,-99999,-99999,0.003992494,0.632506572,0.003713825,0.743653211,-99999,-99999,-99999,-99999,15,15,8,1,8,7533.182889,1292149.795
420,4.8245E+11,4.8245E+11,48,245,302,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,300.0688502,0,300.0688502,300.0688502,1615,672,672,0.554,21,0.03125,195,0.290178571,456,0.678571429,752,121,174,457,0.160904255,82,0,2,12,32,36,0,2,12,31,36,0,1,0,37,26,19,0.451219512,2.239486036,5.382098138,0.273270618,0,0.006665137,0.039990822,0.106642192,0.119972466,0,0.006665137,0.039990822,0.103309624,0.119972466,0,0.003332569,0,2.512756654,0,0.12202381,0.793795209,0.683737977,0.717456351,0.555294019,0.288036402,0.423834504,0.462442669,0.153161158,0.096641131,0.196642686,9.170731707,0.000282811,16.616447,0,2.278462453,14.33798454,49.07033832,0,2.132843844,4.265687688,42.65687688,14.92990691,-99999,0,0,-99999,-99999,-99999,32180,26407,-99999,-99999,0.004643408,0.735626929,0.004184987,0.837998223,-99999,-99999,-99999,-99999,5,10,9,1,5.833333333,4891.688378,1214361.076
421,4.8245E+11,4.8245E+11,48,245,302,2,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,395.4892333,0,395.4892333,395.48923,1149,566,517,0.426,0,0,152,0.294003868,365,0.705996132,729,123,162,444,0.16872428,365,19,111,0,214,21,19,111,0,75,21,0,139,0,73,178,114,0.2,1.431138845,2.905262426,0.922907559,0.048041763,0.280665039,0,0.541101966,0.053098791,0.048041763,0.280665039,0,0.18963854,0.053098791,0,0.351463427,0,2.354046405,0,0.705996132,0.716419635,0.617090285,0.853053516,0.660242975,0.676775478,0.608662556,0.677613525,0.730645258,0.482166446,0.667276051,1.997260274,0.368888712,18.00017378,1.463536779,2.513647956,14.02298904,66.91135377,6.472995431,8.091244288,6.472995431,63.11170545,12.94599086,-99999,0,0,-99999,-99999,-99999,30704,25701,-99999,-99999,0.004430429,0.70188593,0.0040731,0.815594059,-99999,-99999,-99999,-99999,16,14,11,1,9,6434.753018,1600523.023
422,4.8245E+11,4.8245E+11,48,245,302,3,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,1157.417141,0,1157.417141,1142.44729,4467,1926,1886,0.596,14,0.007423118,649,0.344114528,1223,0.648462354,1826,348,467,1011,0.190580504,1107,379,224,83,361,60,379,224,83,146,60,0,215,0,293,444,370,0.264679313,1.685854583,3.910027219,0.968972494,0.33174397,0.196070315,0.072651054,0.31598832,0.052518834,0.33174397,0.196070315,0.072651054,0.12779583,0.052518834,0,0.18819249,0,2.654827077,0,0.586956522,0.874792084,0.874792084,0.908587243,0.782887984,0.658359339,0.709392609,0.777195692,0.908539715,0.397201292,0.754858507,1.649503162,0.522305214,13.71950598,1.600713034,2.237242378,9.881550568,45.91243563,8.294330244,8.847285594,2.211821398,42.57756192,9.400240943,-99999,0,0,-99999,-99999,-99999,20047,18078,-99999,-99999,0.002892679,0.458269517,0.002865005,0.573686215,-99999,-99999,-99999,-99999,15,18,9,1,8.833333333,9235.611917,4684006.454
423,4.8245E+11,4.8245E+11,48,245,304,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,180.3491473,0,180.3491473,180.3491473,668,421,380,0.455,0,0,285,0.75,95,0.25,373,91,116,166,0.243967828,146,17,2,83,12,32,17,2,83,9,32,0,3,0,41,54,51,0.280821918,2.334360912,3.703926578,0.809540839,0.094261605,0.011089601,0.460218422,0.066537603,0.177433609,0.094261605,0.011089601,0.460218422,0.049903202,0.177433609,0,0.016634401,0,3.143901751,0,0.384210526,0.725895588,0.725895588,0.677827146,0.584052584,0.510624794,0.580928531,0.58771505,0.439488062,0.358722359,0.562620424,2.554794521,0.211232782,16.77362528,0,1.242612854,15.53101243,88.75229098,0,14.19468868,0,92.26547643,17.74336085,-99999,0,0,-99999,-99999,-99999,31898,25810,-99999,-99999,0.004602717,0.729180478,0.004090374,0.819053059,-99999,-99999,-99999,-99999,10,11,13,1,8.166666667,3857.537437,729863.9189
424,4.8245E+11,4.8245E+11,48,245,200,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,816.4398977,11.4748298,804.9650679,760.8124918,2918,1242,1184,0.608,110,0.092905405,271,0.228885135,803,0.678209459,888,217,294,377,0.244369369,423,184,112,50,42,35,184,97,50,25,35,0,17,15,99,151,173,0.234042553,1.63246531,3.835373409,0.555984562,0.241846713,0.147211042,0.065719215,0.055204141,0.046003451,0.241846713,0.127495278,0.065719215,0.032859608,0.046003451,0,0.022344533,0.019715765,2.188449872,0,0.357263514,0.871040958,0.871040958,0.808445531,0.75653118,0.527643839,0.596812203,0.648308331,0.455521715,0.2532176,0.645308924,2.09929078,0.333107246,13.2143106,1.389765574,0.25679128,11.56775374,49.57710787,1.590131114,1.590131114,1.590131114,52.47432676,11.92598335,-99999,0,0,-99999,-99999,-99999,25624,22077,-99999,-99999,0.003697411,0.585758372,0.003498768,0.700590251,-99999,-99999,-99999,-99999,11,18,9,1,8.166666667,7898.811872,3304090.77
425,4.84391E+11,4.84391E+11,48,439,111307,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,325.0511544,0,325.0511544,325.0511544,1868,780,752,0.558,33,0.043882979,488,0.64893617,231,0.307180851,983,209,354,420,0.212614446,1725,916,83,23,306,397,916,83,23,158,397,19,129,0,663,769,293,0.384347826,2.399622304,5.746787774,5.306857018,2.818017988,0.255344425,0.070758094,0.941390288,1.221346224,2.818017988,0.255344425,0.070758094,0.486077338,1.221346224,0.058452338,0.396860612,0,7.706479322,0,2.293882979,0.735999018,0.735999018,0.688774681,0.644544997,0.803011351,0.752159801,0.833876866,0.438666876,0.96020039,0.725997046,0.569855072,0.650414825,21.24648325,1.357527096,2.905630894,16.98332526,157.5786436,3.937841729,27.56489211,3.937841729,167.3582735,23.62705038,-99999,0,0,-99999,-99999,-99999,163589,160121,-99999,-99999,0.000150136,0.296501912,0.000188588,0.443619751,-99999,-99999,-99999,-99999,19,13,18,1,11.66666667,5039.326165,1315462.116
426,4.84391E+11,4.84391E+11,48,439,104505,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,433.6404849,0,433.6404849,427.65236,2123,812,683,0.467,95,0.13909224,226,0.330893119,362,0.530014641,718,186,342,190,0.259052925,685,141,25,58,426,35,141,25,58,382,35,0,44,0,156,371,158,0.227737226,1.898738499,4.964312602,1.601768315,0.329707055,0.058458698,0.135624178,0.996136207,0.081842177,0.329707055,0.058458698,0.135624178,0.8932489,0.081842177,0,0.102887308,0,3.500506814,0,1.002928258,0.68507467,0.68507467,0.730682482,0.629595606,0.694984282,0.650571715,0.709442827,0.558386534,0.487891738,0.976478974,1.048175182,0.952966829,16.65326363,1.046729073,2.252492061,13.35404249,81.19979851,1.475876959,14.75876959,2.951753917,64.93858618,25.0899083,244.08,0,0,11,16.23464655,0.005181347,244004,212636,45003,27849,0.000223938,0.442252551,0.000250439,0.58911404,0.000174569,0.061405017,0.00024755,0.071676756,16,13,13,18,15.16666667,7495.577149,1754921.022
427,4.84391E+11,4.84391E+11,48,439,114204,2,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,2176.245282,857.8538577,1318.391425,1272.85203,2997,1032,1032,0.485,44,0.042635659,199,0.192829457,789,0.764534884,1240,266,321,653,0.214516129,239,1,9,35,181,13,1,9,35,21,13,0,160,0,65,111,63,0.271966527,0.810777668,2.354554912,0.187767309,0.000785637,0.007070735,0.027497305,0.142200347,0.010213285,0.000785637,0.007070735,0.027497305,0.016498383,0.010213285,0,0.125701964,0,0.998544976,0,0.231589147,0.494962899,0.494962899,0.596303753,0.513807614,0.353376351,0.445149409,0.481393958,0.44706269,0.147713226,0.323191346,5.188284519,0.01517229,10.06088557,0.337563527,0.207503,9.515819044,34.96673229,0.970880101,0.485440051,0,44.66048466,4.854400507,-99999,0,0,-99999,-99999,-99999,62130,61977,-99999,-99999,5.70208E-05,0.112609429,7.29954E-05,0.171709028,-99999,-99999,-99999,-99999,6,9,8,1,5.5,16681.13699,8807150.208
428,4.84391E+11,4.84391E+11,48,439,101302,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,554.598653,169.8595052,384.7391478,384.7391478,1114,385,341,0.547,16,0.046920821,109,0.319648094,216,0.633431085,432,135,191,106,0.3125,255,31,1,190,29,4,31,1,190,29,4,0,0,0,25,35,195,0.098039216,1.000677998,2.895468284,0.662786726,0.080574073,0.002599164,0.49384109,0.075375745,0.010396655,0.080574073,0.002599164,0.49384109,0.075375745,0.010396655,0,0,0,1.663464723,0,0.747800587,0.503006619,0.503006619,0.503006619,0.389315067,0.574335707,0.618298233,0.576889868,0.469500393,0.372534697,0.742358079,1.694117647,0.499515002,13.32018791,3.646883058,1.228504171,8.444800681,31.06354024,8.317323616,3.326929446,0,33.26929446,6.653858893,0,0,0,13.67,22.73956277,0.012271095,262790,234340,6591,8946,0.00024118,0.476301814,0.000276001,0.649245585,2.55668E-05,0.008993189,7.95212E-05,0.023024893,12,5,8,20,12.16666667,8338.982685,2244430.731
429,4.8309E+11,4.8309E+11,48,309,3602,2,,,47380,"Waco, TX",265728,111945,113623,5951.555466,5.1179352,5946.437531,5941.577275,909,356,309,0.576,6,0.019417476,79,0.25566343,224,0.724919094,508,120,194,194,0.236220472,139,5,4,1,127,2,5,1,1,0,2,127,0,3,28,52,59,0.201438849,0.05991675,0.152989679,0.023394461,0.000841527,0.000673222,0.000168305,0.021374796,0.000336611,0.000841527,0.000168305,0.000168305,0,0.000336611,0.021374796,0,0.000504916,0.083311211,0,0.449838188,0.248987483,0.248987483,0.23268313,0.200492388,0.415038086,0.459738134,0.510432927,0.834960089,0.265267176,0.429675425,3.654676259,0.070321601,3.467234111,1.036637695,1.067155838,1.363440578,4.665758255,1.076274655,1.614411982,0.215254931,4.089843687,0.645764793,-99999,0,0,-99999,-99999,-99999,8202,7816,-99999,-99999,0.001759651,0.194240515,0.001976999,0.232135432,-99999,-99999,-99999,-99999,8,2,4,1,3.333333333,23512.47627,24085616.47
430,4.8309E+11,4.8309E+11,48,309,3701,2,,,47380,"Waco, TX",265728,111945,113623,4312.581691,52.2935259,4260.288165,4260.288165,1202,509,455,0.688,13,0.028571429,88,0.193406593,354,0.778021978,736,154,266,316,0.20923913,101,0,0,83,18,0,0,0,83,11,0,0,7,0,10,52,39,0.099009901,0.119475486,0.282140539,0.023707317,0,0,0.01948225,0.004225066,0,0,0,0.01948225,0.002581985,0,0,0.001643081,0,0.143182803,0,0.221978022,0.676162742,0.291207442,0.53501503,0.282659586,0.508852187,0.249741857,0.202402282,0.002704107,0.155026861,0.241338112,7.287128713,0.001860093,3.042693814,0.316020362,0.062778452,2.663895,4.408490523,0.45067374,0.45067374,0,5.257860298,0.60089832,-99999,0,0,-99999,-99999,-99999,11698,10792,-99999,-99999,0.002509681,0.277033108,0.002729756,0.320522721,-99999,-99999,-99999,-99999,10,3,4,1,3.833333333,17683.35855,17452779.05
431,4.8309E+11,4.8309E+11,48,309,3703,2,,,47380,"Waco, TX",265728,111945,113623,6548.843363,28.8457127,6519.99765,6519.99765,4161,1336,1263,0.573,7,0.005542359,172,0.13618369,1084,0.858273951,1593,288,469,836,0.18079096,470,64,1,302,58,45,64,1,302,19,45,30,9,0,121,131,218,0.257446809,0.204908049,0.638190414,0.072085916,0.009815954,0.000153374,0.046319035,0.008895709,0.006901843,0.009815954,0.000153374,0.046319035,0.002914111,0.006901843,0.004601229,0.001380369,0,0.276993965,0,0.37212985,0.653408222,0.653408222,0.603570098,0.564811829,0.485366663,0.552217617,0.546233924,0.242436705,0.202979918,0.455647116,3.389361702,0.09168819,5.102285171,2.169995448,0.266302345,2.665987378,7.823119384,2.846626793,0.785276357,0.098159545,8.441720834,1.570552713,-99999,0,0,-99999,-99999,-99999,17852,16170,-99999,-99999,0.003829955,0.422772699,0.004090081,0.48024948,-99999,-99999,-99999,-99999,10,10,5,1,5.333333333,27925.02311,26502801.14
432,4.8309E+11,4.8309E+11,48,309,3703,3,,,47380,"Waco, TX",265728,111945,113623,8234.986057,125.5653476,8109.42071,8109.42071,860,392,377,0.572,17,0.045092838,77,0.204244032,283,0.75066313,597,111,172,314,0.185929648,63,6,9,16,29,3,6,9,16,29,3,0,0,0,22,29,12,0.349206349,0.048338841,0.106049499,0.007768742,0.00073988,0.00110982,0.001973014,0.003576088,0.00036994,0.00073988,0.00110982,0.001973014,0.003576088,0.00036994,0,0,0,0.056107584,0,0.167108753,0.840114601,0.840114601,0.840114601,0.650228565,0.337263754,0.410996175,0.437490673,0.090539521,0.136511376,0.190909091,9.476190476,0.000208371,2.360068584,0.679834996,0.582193323,1.098040264,1.236921891,1.420570027,0.394602785,0.078920557,1.104887799,0.157841114,-99999,0,0,-99999,-99999,-99999,10382,9498,-99999,-99999,0.002227347,0.245867475,0.002402448,0.282090882,-99999,-99999,-99999,-99999,6,14,2,1,4.333333333,25789.63967,33326535.03
433,4.8309E+11,4.8309E+11,48,309,3601,3,,,47380,"Waco, TX",265728,111945,113623,1887.799028,0,1887.799028,1887.799028,869,438,317,0.559,31,0.097791798,69,0.217665615,217,0.684542587,432,110,161,161,0.25462963,170,22,5,1,141,1,22,5,1,3,1,135,3,0,38,39,93,0.223529412,0.232016223,0.460324424,0.090051959,0.011653783,0.002648587,0.000529717,0.074690154,0.000529717,0.011653783,0.002648587,0.000529717,0.001589152,0.000529717,0.07151185,0.001589152,0,0.322068182,0,0.536277603,0.362788208,0.362788208,0.387636065,0.362744005,0.474780811,0.50767716,0.563940626,0.747860238,0.327237729,0.564784053,2.541176471,0.214129037,7.844273191,0,1.970480633,5.873792559,35.49225263,0,4.4072488,2.034114831,20.34114831,16.95095692,-99999,0,0,-99999,-99999,-99999,8832,8687,-99999,-99999,0.001894811,0.209160233,0.002197312,0.258004158,-99999,-99999,-99999,-99999,9,5,8,1,5.333333333,11441.162,7639814.87
434,4.8248E+11,4.8248E+11,48,247,950200,2,,,,,0,0,0,5814.030232,0,5814.030232,5814.030232,1264,415,363,0.477,57,0.157024793,128,0.35261708,178,0.490358127,384,143,129,112,0.372395833,100,40,0,6,54,0,40,0,6,0,0,0,54,0,25,52,23,0.25,0.071379058,0.21740513,0.017199773,0.006879909,0,0.001031986,0.009287877,0,0.006879909,0,0.001031986,0,0,0,0.009287877,0,0.088578831,0,0.275482094,0.790143584,0.539356905,0.790143584,0.417449317,0.511624724,0.519992832,0.571643389,0.573430536,0,0,3.84,0.058425666,2.52370374,0.456999556,0.248749396,1.817954787,9.871513857,0.770549829,0.550392735,0.220157094,2.862042221,7.375262647,-99999,0,0,-99999,-99999,-99999,451,1074,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,10,6,5,1,4.666666667,21775.61779,23529079.69
435,4.8355E+11,4.8355E+11,48,355,5802,2,204,"Corpus Christi-Kingsville-Alice, TX",18580,"Corpus Christi, TX",427532,175189,172043,73541.4377,1141.772746,72399.66495,72399.66495,4281,1605,1401,0.589,33,0.023554604,310,0.221270521,1058,0.755174875,1137,240,355,542,0.211081794,311,20,26,158,83,24,20,26,158,70,24,0,13,0,71,89,151,0.22829582,0.022168611,0.059130108,0.0042956,0.000276244,0.000359118,0.002182331,0.001146414,0.000331493,0.000276244,0.000359118,0.002182331,0.000966855,0.000331493,0,0.000179559,0,0.026464211,0,0.221984297,0.794196632,0.794196632,0.778031561,0.670394136,0.394080713,0.439335094,0.445431019,0.084438834,0.135452962,0.429558011,3.655948553,0.070232188,2.191723459,0.550684259,0.082496961,1.55854224,1.512316391,1.166856229,0.106077839,0,2.01547894,0.097238019,-99999,0,0,-99999,-99999,-99999,5255,5962,-99999,-99999,0.000522183,0.091747124,0.00063189,0.118192812,-99999,-99999,-99999,-99999,7,14,2,1,4.5,103650.7433,297618204.2
436,4.8355E+11,4.8355E+11,48,355,1601,4,204,"Corpus Christi-Kingsville-Alice, TX",18580,"Corpus Christi, TX",427532,175189,172043,78.1332671,0,78.1332671,75.11494,1293,429,377,0.439,9,0.023872679,133,0.352785146,235,0.623342175,382,124,161,97,0.32460733,16,0,0,0,3,13,0,0,0,2,13,0,1,0,12,4,0,0.75,5.711247323,17.21361955,0.213006893,0,0,0,0.039938792,0.173068101,0,0,0,0.026625862,0.173068101,0,0.013312931,0,5.924254216,0,0.042440318,0.69621226,0.2998423,0.547894811,0.289464243,0.17280779,0.252849313,0.281492779,0.004698888,0.024446142,0.08040201,23.875,1.16282E-10,29.59905406,0,0,29.59905406,185.7257547,0,0,0,180.2049309,65.52906579,348.69,0,0,6.67,54.6348586,0.005158546,48273,42144,60942,58627,0.004796829,0.842799029,0.004466683,0.835477668,0.008228142,0.716029655,0.009122677,0.758365995,2,3,19,17,12.83333333,2475.51808,316201.7558
